,City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
15399,Munich,1972,Hockey,Hockey,"MOLLERAPOOVAYYA, Ganesh",IND,Men,hockey,M,Bronze
15400,Munich,1972,Hockey,Hockey,"PERUMAL, Krishnanurthy",IND,Men,hockey,M,Bronze
15401,Munich,1972,Hockey,Hockey,"SINGH, Ajitpal",IND,Men,hockey,M,Bronze
15402,Munich,1972,Hockey,Hockey,"SINGH, Harbinder",IND,Men,hockey,M,Bronze
15403,Munich,1972,Hockey,Hockey,"SINGH, Harcharan",IND,Men,hockey,M,Bronze
15404,Munich,1972,Hockey,Hockey,"SINGH, Harmik",IND,Men,hockey,M,Bronze
15405,Munich,1972,Hockey,Hockey,"SINGH, Kulwant",IND,Men,hockey,M,Bronze
15406,Munich,1972,Hockey,Hockey,"SINGH, Mukhbain",IND,Men,hockey,M,Bronze
15407,Munich,1972,Hockey,Hockey,"SINGH, Virinder",IND,Men,hockey,M,Bronze
15408,Munich,1972,Hockey,Hockey,"BAUMGART, Wolfgang",FRG,Men,hockey,M,Gold
15411,Munich,1972,Hockey,Hockey,"KAESSMANN, Werner",FRG,Men,hockey,M,Gold
15412,Munich,1972,Hockey,Hockey,"KELLER, Carsten",FRG,Men,hockey,M,Gold
15413,Munich,1972,Hockey,Hockey,"KITTSTEIN, Detlef",FRG,Men,hockey,M,Gold
15414,Munich,1972,Hockey,Hockey,"KLAES, Ulrich",FRG,Men,hockey,M,Gold
15415,Munich,1972,Hockey,Hockey,"KRAUS, Peter",FRG,Men,hockey,M,Gold
15416,Munich,1972,Hockey,Hockey,"KRAUSE, Michael",FRG,Men,hockey,M,Gold
15417,Munich,1972,Hockey,Hockey,"PETER, Michael",FRG,Men,hockey,M,Gold
15418,Munich,1972,Hockey,Hockey,"ROTT, Wolfgang",FRG,Men,hockey,M,Gold
15419,Munich,1972,Hockey,Hockey,"SCHMIDT, Fritz",FRG,Men,hockey,M,Gold
15420,Munich,1972,Hockey,Hockey,"SEIFERT, Rainer",FRG,Men,hockey,M,Gold
15422,Munich,1972,Hockey,Hockey,"SUHL, Eckard",FRG,Men,hockey,M,Gold
15423,Munich,1972,Hockey,Hockey,"THELEN, Eduard",FRG,Men,hockey,M,Gold
15424,Munich,1972,Hockey,Hockey,"TRUMP, Peter",FRG,Men,hockey,M,Gold
15425,Munich,1972,Hockey,Hockey,"VOS, Ulrich",FRG,Men,hockey,M,Gold
15426,Munich,1972,Hockey,Hockey,"ABDUL, Rashid III",PAK,Men,hockey,M,Silver
15427,Munich,1972,Hockey,Hockey,"AKHTAR, Rasool",PAK,Men,hockey,M,Silver
15428,Munich,1972,Hockey,Hockey,"AKHTAR, Ul Islam",PAK,Men,hockey,M,Silver
15429,Munich,1972,Hockey,Hockey,"BUTT, Jahangir Ahmad",PAK,Men,hockey,M,Silver
15430,Munich,1972,Hockey,Hockey,"FAZAL, Ur Rehman",PAK,Men,hockey,M,Silver
15431,Munich,1972,Hockey,Hockey,"ISLAH, Ud Din",PAK,Men,hockey,M,Silver
15432,Munich,1972,Hockey,Hockey,"MALIK, Muhammad Azam",PAK,Men,hockey,M,Silver
15434,Munich,1972,Hockey,Hockey,"MUNAWAR, Uz-Zaman",PAK,Men,hockey,M,Silver
15435,Munich,1972,Hockey,Hockey,"RIAZ, Ahmad",PAK,Men,hockey,M,Silver
15436,Munich,1972,Hockey,Hockey,"SAEED, Anwar",PAK,Men,hockey,M,Silver
15437,Munich,1972,Hockey,Hockey,"SHERWANI, Saleem",PAK,Men,hockey,M,Silver
15438,Munich,1972,Hockey,Hockey,"SYED, Iftikar Ahmed",PAK,Men,hockey,M,Silver
15439,Munich,1972,Hockey,Hockey,"SYED, Mudassar Ashgar",PAK,Men,hockey,M,Silver
15440,Munich,1972,Hockey,Hockey,"ZAHID, Muhammad",PAK,Men,hockey,M,Silver
15441,Munich,1972,Judo,Judo,"KIM, Yong Ik",PRK,Men,- 63kg (lightweight),M,Bronze
15442,Munich,1972,Judo,Judo,"MOUNIER, Jean-Jacques",FRA,Men,- 63kg (lightweight),M,Bronze
15443,Munich,1972,Judo,Judo,"KAWAGUCHI, Takao",JPN,Men,- 63kg (lightweight),M,Gold
15444,Munich,1972,Judo,Judo,"NISHIMURA, Motoki",JPN,Men,+ 93kg (heavyweight),M,Bronze
15446,Munich,1972,Judo,Judo,"RUSKA, Willem",NED,Men,+ 93kg (heavyweight),M,Gold
15447,Munich,1972,Judo,Judo,"GLAHN, Klaus",FRG,Men,+ 93kg (heavyweight),M,Silver
15448,Munich,1972,Judo,Judo,"HÖTGER, Dietmar",GDR,Men,63 - 70kg (half-middleweight),M,Bronze
15449,Munich,1972,Judo,Judo,"NOVIKOV, Anatoli",URS,Men,63 - 70kg (half-middleweight),M,Bronze
15450,Munich,1972,Judo,Judo,"NOMURA, Toyokazu",JPN,Men,63 - 70kg (half-middleweight),M,Gold
15451,Munich,1972,Judo,Judo,"ZAJKOWSKI, Antoni",POL,Men,63 - 70kg (half-middleweight),M,Silver
15452,Munich,1972,Judo,Judo,"COCHE, Jean-Paul",FRA,Men,70 - 80kg (middleweight),M,Bronze
15453,Munich,1972,Judo,Judo,"JACKS, Brian Albert Thomas",GBR,Men,70 - 80kg (middleweight),M,Bronze
15454,Munich,1972,Judo,Judo,"SEKINE, Shinobu",JPN,Men,70 - 80kg (middleweight),M,Gold
15455,Munich,1972,Judo,Judo,"OH, Seung-Lip",KOR,Men,70 - 80kg (middleweight),M,Silver
15457,Munich,1972,Judo,Judo,"ISHII, Chiaki",BRA,Men,80 - 93kg (half-heavyweight),M,Bronze
15458,Munich,1972,Judo,Judo,"CHOCHOSHVILI, Shota",URS,Men,80 - 93kg (half-heavyweight),M,Gold
15459,Munich,1972,Judo,Judo,"STARBROOK, David Colin",GBR,Men,80 - 93kg (half-heavyweight),M,Silver
15460,Munich,1972,Judo,Judo,"BRONDANI, Jean-Claude",FRA,Men,open category,M,Bronze
15461,Munich,1972,Judo,Judo,"PARISI, Angelo",GBR,Men,open category,M,Bronze
15462,Munich,1972,Judo,Judo,"RUSKA, Willem",NED,Men,open category,M,Gold
15463,Munich,1972,Judo,Judo,"KUZNETSOV, Vitali",URS,Men,open category,M,Silver
15465,Munich,1972,Modern Pentathlon,Modern Pentath.,"BALCZO, Andras",HUN,Men,Individual competition,M,Gold
15466,Munich,1972,Modern Pentathlon,Modern Pentath.,"ONISHENKO, Boris",URS,Men,Individual competition,M,Silver
15467,Munich,1972,Modern Pentathlon,Modern Pentath.,"HURME, Risto",FIN,Men,Team competition,M,Bronze
15469,Munich,1972,Modern Pentathlon,Modern Pentath.,"SALMINEN, Veikko",FIN,Men,Team competition,M,Bronze
15470,Munich,1972,Modern Pentathlon,Modern Pentath.,"LEDNEV, Pavel",URS,Men,Team competition,M,Gold
15471,Munich,1972,Modern Pentathlon,Modern Pentath.,"ONISHENKO, Boris",URS,Men,Team competition,M,Gold
15472,Munich,1972,Modern Pentathlon,Modern Pentath.,"SHMELEV, Vladimir",URS,Men,Team competition,M,Gold
15473,Munich,1972,Modern Pentathlon,Modern Pentath.,"BAKO, Pal",HUN,Men,Team competition,M,Silver
15474,Munich,1972,Modern Pentathlon,Modern Pentath.,"BALCZO, Andras",HUN,Men,Team competition,M,Silver
15475,Munich,1972,Modern Pentathlon,Modern Pentath.,"VILLANYI, Zsigmond",HUN,Men,Team competition,M,Silver
15476,Munich,1972,Rowing,Rowing,"LUYNENBURG, Roelof Johan",NED,Men,coxless pair (2-),M,Bronze
15477,Munich,1972,Rowing,Rowing,"STOKVIS, Rudolf (Ruud)",NED,Men,coxless pair (2-),M,Bronze
15478,Munich,1972,Rowing,Rowing,"BRIETZKE, Siegfried",GDR,Men,coxless pair (2-),M,Gold
15479,Munich,1972,Rowing,Rowing,"MAGER, Wolfgang",GDR,Men,coxless pair (2-),M,Gold
15481,Munich,1972,Rowing,Rowing,"FISCHER, Heinrich",SUI,Men,coxless pair (2-),M,Silver
15482,Munich,1972,Rowing,Rowing,"BÖHMER, Joachim",GDR,Men,double sculls (2x),M,Bronze
15483,Munich,1972,Rowing,Rowing,"SCHMIED, Hans-Ulrich",GDR,Men,double sculls (2x),M,Bronze
15484,Munich,1972,Rowing,Rowing,"KORSHIKOV, Gennadi",URS,Men,double sculls (2x),M,Gold
15485,Munich,1972,Rowing,Rowing,"TIMOSHININ, Aleksandr",URS,Men,double sculls (2x),M,Gold
15486,Munich,1972,Rowing,Rowing,"HANSEN, Frank",NOR,Men,double sculls (2x),M,Silver
15487,Munich,1972,Rowing,Rowing,"THÖGERSEN, Svein Th.",NOR,Men,double sculls (2x),M,Silver
15488,Munich,1972,Rowing,Rowing,"BORZYM, Hans-Joachim",GDR,Men,eight with coxswain (8+),M,Bronze
15489,Munich,1972,Rowing,Rowing,"DIMKE, Harold",GDR,Men,eight with coxswain (8+),M,Bronze
15490,Munich,1972,Rowing,Rowing,"LANDVOIGT, Bernd",GDR,Men,eight with coxswain (8+),M,Bronze
15491,Munich,1972,Rowing,Rowing,"LANDVOIGT, Jörg",GDR,Men,eight with coxswain (8+),M,Bronze
15493,Munich,1972,Rowing,Rowing,"SCHMORDE, Manfred",GDR,Men,eight with coxswain (8+),M,Bronze
15494,Munich,1972,Rowing,Rowing,"SCHNEIDER, Manfred",GDR,Men,eight with coxswain (8+),M,Bronze
15495,Munich,1972,Rowing,Rowing,"SCHREIBER, Hartmut",GDR,Men,eight with coxswain (8+),M,Bronze
15496,Munich,1972,Rowing,Rowing,"SCHWARZ, Dietmar",GDR,Men,eight with coxswain (8+),M,Bronze
15497,Munich,1972,Rowing,Rowing,"COKER, Trevor",NZL,Men,eight with coxswain (8+),M,Gold
15498,Munich,1972,Rowing,Rowing,"DICKIE, Simon Charles",NZL,Men,eight with coxswain (8+),M,Gold
15499,Munich,1972,Rowing,Rowing,"EARL, Athol",NZL,Men,eight with coxswain (8+),M,Gold
15500,Munich,1972,Rowing,Rowing,"HUNTER, John Andrew",NZL,Men,eight with coxswain (8+),M,Gold
15501,Munich,1972,Rowing,Rowing,"HURT, Anthony",NZL,Men,eight with coxswain (8+),M,Gold
15502,Munich,1972,Rowing,Rowing,"JOYCE, Richard John",NZL,Men,eight with coxswain (8+),M,Gold
15503,Munich,1972,Rowing,Rowing,"ROBERTSON, Gary",NZL,Men,eight with coxswain (8+),M,Gold
15505,Munich,1972,Rowing,Rowing,"WILSON, Lindsay",NZL,Men,eight with coxswain (8+),M,Gold
15506,Munich,1972,Rowing,Rowing,"CLAPP, Eugene Howard Iv",USA,Men,eight with coxswain (8+),M,Silver
15507,Munich,1972,Rowing,Rowing,"HOBBS, Franklin Warren Iv",USA,Men,eight with coxswain (8+),M,Silver
15508,Munich,1972,Rowing,Rowing,"HOBBS, William Barton Rogers",USA,Men,eight with coxswain (8+),M,Silver
15509,Munich,1972,Rowing,Rowing,"HOFFMAN, Paul",USA,Men,eight with coxswain (8+),M,Silver
15510,Munich,1972,Rowing,Rowing,"LIVINGSTON, John Cleve",USA,Men,eight with coxswain (8+),M,Silver
15511,Munich,1972,Rowing,Rowing,"LIVINGSTON, Michael Kent",USA,Men,eight with coxswain (8+),M,Silver
15512,Munich,1972,Rowing,Rowing,"MICKELSON, Timothy Carl",USA,Men,eight with coxswain (8+),M,Silver
15513,Munich,1972,Rowing,Rowing,"RAYMOND, Peter Harlow",USA,Men,eight with coxswain (8+),M,Silver
15514,Munich,1972,Rowing,Rowing,"TERRY, Lawrence Jr.",USA,Men,eight with coxswain (8+),M,Silver
15516,Munich,1972,Rowing,Rowing,"FUNNEKÖTTER, Peter",FRG,Men,four without coxswain (4-),M,Bronze
15518,Munich,1972,Rowing,Rowing,"PLOTTKE, Wolfgang",FRG,Men,four without coxswain (4-),M,Bronze
15519,Munich,1972,Rowing,Rowing,"FORBERGER, Frank",GDR,Men,four without coxswain (4-),M,Gold
15520,Munich,1972,Rowing,Rowing,"GRAHN, Dieter",GDR,Men,four without coxswain (4-),M,Gold
15521,Munich,1972,Rowing,Rowing,"RÜHLE, Frank",GDR,Men,four without coxswain (4-),M,Gold
15522,Munich,1972,Rowing,Rowing,"SCHUBERT, Dieter",GDR,Men,four without coxswain (4-),M,Gold
15523,Munich,1972,Rowing,Rowing,"COLLINGE, Ross Hounsell",NZL,Men,four without coxswain (4-),M,Silver
15524,Munich,1972,Rowing,Rowing,"MILLS, Noel",NZL,Men,four without coxswain (4-),M,Silver
15525,Munich,1972,Rowing,Rowing,"STOREY, Dudley Leonard",NZL,Men,four without coxswain (4-),M,Silver
15526,Munich,1972,Rowing,Rowing,"TONKS, Richard",NZL,Men,four without coxswain (4-),M,Silver
15528,Munich,1972,Rowing,Rowing,"MARECEK, Otakar",TCH,Men,four-oared shell with coxswain (4-),M,Bronze
15529,Munich,1972,Rowing,Rowing,"NEFFE, Karel",TCH,Men,four-oared shell with coxswain (4-),M,Bronze
15530,Munich,1972,Rowing,Rowing,"PETRICEK, Vladimir",TCH,Men,four-oared shell with coxswain (4-),M,Bronze
15531,Munich,1972,Rowing,Rowing,"PROVAZNIK, Frantisek",TCH,Men,four-oared shell with coxswain (4-),M,Bronze
15532,Munich,1972,Rowing,Rowing,"AUER, Gerhard",FRG,Men,four-oared shell with coxswain (4-),M,Gold
15533,Munich,1972,Rowing,Rowing,"BENTER, Uwe",FRG,Men,four-oared shell with coxswain (4-),M,Gold
15534,Munich,1972,Rowing,Rowing,"BERGER, Peter",FRG,Men,four-oared shell with coxswain (4-),M,Gold
15535,Munich,1972,Rowing,Rowing,"BIERL, Alois",FRG,Men,four-oared shell with coxswain (4-),M,Gold
15536,Munich,1972,Rowing,Rowing,"FÄRBER, Hans-Johann",FRG,Men,four-oared shell with coxswain (4-),M,Gold
15537,Munich,1972,Rowing,Rowing,"GUST, Reinhard",GDR,Men,four-oared shell with coxswain (4-),M,Silver
15538,Munich,1972,Rowing,Rowing,"JOBST, Rolf",GDR,Men,four-oared shell with coxswain (4-),M,Silver
15540,Munich,1972,Rowing,Rowing,"MARTENS, Eckhard",GDR,Men,four-oared shell with coxswain (4-),M,Silver
15541,Munich,1972,Rowing,Rowing,"ZANDER, Dietrich",GDR,Men,four-oared shell with coxswain (4-),M,Silver
15542,Munich,1972,Rowing,Rowing,"CEAPURA, Petre",ROU,Men,pair-oared shell with coxswain (2+),M,Bronze
15543,Munich,1972,Rowing,Rowing,"LOVRENSCHI, Ladislau",ROU,Men,pair-oared shell with coxswain (2+),M,Bronze
15544,Munich,1972,Rowing,Rowing,"TUDOR, Stefan",ROU,Men,pair-oared shell with coxswain (2+),M,Bronze
15545,Munich,1972,Rowing,Rowing,"GUNKEL, Wolfgang",GDR,Men,pair-oared shell with coxswain (2+),M,Gold
15546,Munich,1972,Rowing,Rowing,"LUCKE, Jörg",GDR,Men,pair-oared shell with coxswain (2+),M,Gold
15547,Munich,1972,Rowing,Rowing,"NEUBERT, Klaus-Dieter",GDR,Men,pair-oared shell with coxswain (2+),M,Gold
15548,Munich,1972,Rowing,Rowing,"PETRICEK, Vladimir",TCH,Men,pair-oared shell with coxswain (2+),M,Silver
15549,Munich,1972,Rowing,Rowing,"SVOJANOVSKY, Oldrich",TCH,Men,pair-oared shell with coxswain (2+),M,Silver
15550,Munich,1972,Rowing,Rowing,"SVOJANOVSKY, Pavel",TCH,Men,pair-oared shell with coxswain (2+),M,Silver
15552,Munich,1972,Rowing,Rowing,"MALISHEV, Yuri",URS,Men,single sculls (1x),M,Gold
15553,Munich,1972,Rowing,Rowing,"DEMIDDI, Alberto",ARG,Men,single sculls (1x),M,Silver
15554,Munich,1972,Sailing,Sailing,"COHAN, Donald Smith",USA,Men,dragon,X,Bronze
15555,Munich,1972,Sailing,Sailing,"HORTER, Charles John",USA,Men,dragon,X,Bronze
15556,Munich,1972,Sailing,Sailing,"MARSHALL, John Knox",USA,Men,dragon,X,Bronze
15557,Munich,1972,Sailing,Sailing,"ANDERSON, Thomas James",AUS,Men,dragon,X,Gold
15558,Munich,1972,Sailing,Sailing,"CUNEO, John Bruce",AUS,Men,dragon,X,Gold
15559,Munich,1972,Sailing,Sailing,"SHAW, John Cameron",AUS,Men,dragon,X,Gold
15560,Munich,1972,Sailing,Sailing,"BOROWSKI, Paul",GDR,Men,dragon,X,Silver
15561,Munich,1972,Sailing,Sailing,"THUN, Karl-Heinz",GDR,Men,dragon,X,Silver
15563,Munich,1972,Sailing,Sailing,"COTE, Paul",CAN,Men,fleet/match race keelboat open (Soling),X,Bronze
15564,Munich,1972,Sailing,Sailing,"EKELS, John",CAN,Men,fleet/match race keelboat open (Soling),X,Bronze
15565,Munich,1972,Sailing,Sailing,"MILLER, David Sidney",CAN,Men,fleet/match race keelboat open (Soling),X,Bronze
15566,Munich,1972,Sailing,Sailing,"ALLEN, William Charles",USA,Men,fleet/match race keelboat open (Soling),X,Gold
15567,Munich,1972,Sailing,Sailing,"BENTSEN, William Bruce",USA,Men,fleet/match race keelboat open (Soling),X,Gold
15568,Munich,1972,Sailing,Sailing,"MELGES, Harry Clemens",USA,Men,fleet/match race keelboat open (Soling),X,Gold
15569,Munich,1972,Sailing,Sailing,"KNAPE, Bo",SWE,Men,fleet/match race keelboat open (Soling),X,Silver
15570,Munich,1972,Sailing,Sailing,"KROOK, Stefan",SWE,Men,fleet/match race keelboat open (Soling),X,Silver
15572,Munich,1972,Sailing,Sailing,"LIBOR, Ullrich",FRG,Men,flying dutchman,X,Bronze
15573,Munich,1972,Sailing,Sailing,"NAUMANN, Peter",FRG,Men,flying dutchman,X,Bronze
15575,Munich,1972,Sailing,Sailing,"PATTISSON, Rodney Stuart",GBR,Men,flying dutchman,X,Gold
15576,Munich,1972,Sailing,Sailing,"PAJOT, Marc",FRA,Men,flying dutchman,X,Silver
15577,Munich,1972,Sailing,Sailing,"PAJOT, Yves",FRA,Men,flying dutchman,X,Silver
15578,Munich,1972,Sailing,Sailing,"POTAPOV, Viktor",URS,Men,single-handed dinghy (Finn),M,Bronze
15579,Munich,1972,Sailing,Sailing,"MAURY, Serge",FRA,Men,single-handed dinghy (Finn),M,Gold
15580,Munich,1972,Sailing,Sailing,"HADZIPAVLIS, Ilias",GRE,Men,single-handed dinghy (Finn),M,Silver
15581,Munich,1972,Sailing,Sailing,"DEAN, Peter Sweetser",USA,Men,tempest,X,Bronze
15582,Munich,1972,Sailing,Sailing,"FOSTER, Glenn Seward II",USA,Men,tempest,X,Bronze
15583,Munich,1972,Sailing,Sailing,"DYRDYRA, Vitali",URS,Men,tempest,X,Gold
15584,Munich,1972,Sailing,Sailing,"MANKIN, Valentyn",URS,Men,tempest,X,Gold
15585,Munich,1972,Sailing,Sailing,"HUNT, David Charles Gower",GBR,Men,tempest,X,Silver
15587,Munich,1972,Sailing,Sailing,"KUHWEIDE, Wilhelm",FRG,Men,two-person keelboat open (Star),X,Bronze
15588,Munich,1972,Sailing,Sailing,"MEYER, Max Adolf Karsten",FRG,Men,two-person keelboat open (Star),X,Bronze
15589,Munich,1972,Sailing,Sailing,"ANDERSON, John",AUS,Men,two-person keelboat open (Star),X,Gold
15590,Munich,1972,Sailing,Sailing,"FORBES, David John Oliver",AUS,Men,two-person keelboat open (Star),X,Gold
15591,Munich,1972,Sailing,Sailing,"PETTERSON, Pelle",SWE,Men,two-person keelboat open (Star),X,Silver
15592,Munich,1972,Sailing,Sailing,"WESTERDAHL, Stellan",SWE,Men,two-person keelboat open (Star),X,Silver
15593,Munich,1972,Shooting,Shooting,"TORSHIN, Viktor",URS,Men,25m rapid fire pistol (60 shots),X,Bronze
15594,Munich,1972,Shooting,Shooting,"ZAPEDZKI, Jozef",POL,Men,25m rapid fire pistol (60 shots),X,Gold
15595,Munich,1972,Shooting,Shooting,"FALTA, Ladislav",TCH,Men,25m rapid fire pistol (60 shots),X,Silver
15596,Munich,1972,Shooting,Shooting,"PAPP, Lajos",HUN,Men,300m free rifle 3 positions (3x40 shots),X,Bronze
15597,Munich,1972,Shooting,Shooting,"WIGGER, Lones Wesley Jr.",USA,Men,300m free rifle 3 positions (3x40 shots),X,Gold
15599,Munich,1972,Shooting,Shooting,"DOLLINGER, Rudolf",AUT,Men,50m pistol (60 shots),X,Bronze
15600,Munich,1972,Shooting,Shooting,"SKANÄKER, Ragnar",SWE,Men,50m pistol (60 shots),X,Gold
15601,Munich,1972,Shooting,Shooting,"IUGA, Daniel",ROU,Men,50m pistol (60 shots),X,Silver
15602,Munich,1972,Shooting,Shooting,"LIPPOLDT, Werner",GDR,Men,50m rifle 3 positions (3x40 shots),X,Bronze
15603,Munich,1972,Shooting,Shooting,"WRITER, John Henry",USA,Men,50m rifle 3 positions (3x40 shots),X,Gold
15604,Munich,1972,Shooting,Shooting,"BASSHAM, Lance Robert",USA,Men,50m rifle 3 positions (3x40 shots),X,Silver
15605,Munich,1972,Shooting,Shooting,"ROTARU, Nicolae",ROU,Men,50m rifle prone (60 shots),X,Bronze
15606,Munich,1972,Shooting,Shooting,"LI, Ho-Jun",PRK,Men,50m rifle prone (60 shots),X,Gold
15607,Munich,1972,Shooting,Shooting,"AUER, Victor Lee",USA,Men,50m rifle prone (60 shots),X,Silver
15608,Munich,1972,Shooting,Shooting,"KYNOCH, John Marriott",GBR,Men,50m running target (30+30 shots),X,Bronze
15609,Munich,1972,Shooting,Shooting,"ZHELEZNYAK, Yakov",URS,Men,50m running target (30+30 shots),X,Gold
15611,Munich,1972,Shooting,Shooting,"BUCHHEIM, Michael",GDR,Men,skeet (125 targets),X,Bronze
15612,Munich,1972,Shooting,Shooting,"WIRNHIER, Konrad",FRG,Men,skeet (125 targets),X,Gold
15613,Munich,1972,Shooting,Shooting,"PETROV, Yevgeni",URS,Men,skeet (125 targets),X,Silver
15614,Munich,1972,Shooting,Shooting,"BASAGNI, Silvano",ITA,Men,trap (125 targets),X,Bronze
15615,Munich,1972,Shooting,Shooting,"SCALZONE, Angelo",ITA,Men,trap (125 targets),X,Gold
15616,Munich,1972,Shooting,Shooting,"CARREGA, Michel",FRA,Men,trap (125 targets),X,Silver
15617,Munich,1972,Volleyball,Volleyball,"BORSHCH, Viktor",URS,Men,volleyball,M,Bronze
15618,Munich,1972,Volleyball,Volleyball,"CHULAK, Yefim",URS,Men,volleyball,M,Bronze
15619,Munich,1972,Volleyball,Volleyball,"DOMANI, Vyacheslav",URS,Men,volleyball,M,Bronze
15620,Munich,1972,Volleyball,Volleyball,"KONDRA, Vladimir",URS,Men,volleyball,M,Bronze
15622,Munich,1972,Volleyball,Volleyball,"LAPINSKY, Yevgeni",URS,Men,volleyball,M,Bronze
15623,Munich,1972,Volleyball,Volleyball,"PATKIN, Vladimir",URS,Men,volleyball,M,Bronze
15625,Munich,1972,Volleyball,Volleyball,"PUTYATOV, Vladimir",URS,Men,volleyball,M,Bronze
15626,Munich,1972,Volleyball,Volleyball,"SAPRYKIN, Aleksandr",URS,Men,volleyball,M,Bronze
15627,Munich,1972,Volleyball,Volleyball,"STARUNSKY, Yuri",URS,Men,volleyball,M,Bronze
15628,Munich,1972,Volleyball,Volleyball,"ZAIKO, Leonid",URS,Men,volleyball,M,Bronze
15629,Munich,1972,Volleyball,Volleyball,"FUKAO, Yoshihide",JPN,Men,volleyball,M,Gold
15630,Munich,1972,Volleyball,Volleyball,"KIMURA, Kenji",JPN,Men,volleyball,M,Gold
15631,Munich,1972,Volleyball,Volleyball,"MINAMI, Masayuki",JPN,Men,volleyball,M,Gold
15632,Munich,1972,Volleyball,Volleyball,"MORITA, Jungo",JPN,Men,volleyball,M,Gold
15634,Munich,1972,Volleyball,Volleyball,"NEKODA, Katsutoshi",JPN,Men,volleyball,M,Gold
15635,Munich,1972,Volleyball,Volleyball,"NISHIMOTO, Tetsuo",JPN,Men,volleyball,M,Gold
15636,Munich,1972,Volleyball,Volleyball,"NOGUCHI, Yasuhiro",JPN,Men,volleyball,M,Gold
15637,Munich,1972,Volleyball,Volleyball,"OKO, Seiji",JPN,Men,volleyball,M,Gold
15638,Munich,1972,Volleyball,Volleyball,"SATO, Tetsuo",JPN,Men,volleyball,M,Gold
15639,Munich,1972,Volleyball,Volleyball,"SHIMAOKA, Kenji",JPN,Men,volleyball,M,Gold
15640,Munich,1972,Volleyball,Volleyball,"YOKOTA, Tadayoshi",JPN,Men,volleyball,M,Gold
15641,Munich,1972,Volleyball,Volleyball,"HAGEN, Horst",GDR,Men,volleyball,M,Silver
15642,Munich,1972,Volleyball,Volleyball,"LÖWE, Wolfgang",GDR,Men,volleyball,M,Silver
15643,Munich,1972,Volleyball,Volleyball,"MAIBOHM, Wolfgang",GDR,Men,volleyball,M,Silver
15644,Munich,1972,Volleyball,Volleyball,"MAUNE, Jurgen",GDR,Men,volleyball,M,Silver
15646,Munich,1972,Volleyball,Volleyball,"PIETZSCH, Eckehard",GDR,Men,volleyball,M,Silver
15647,Munich,1972,Volleyball,Volleyball,"SCHNEIDER, Siegfried",GDR,Men,volleyball,M,Silver
15648,Munich,1972,Volleyball,Volleyball,"SCHULZ, Arnold",GDR,Men,volleyball,M,Silver
15649,Munich,1972,Volleyball,Volleyball,"SCHUMANN, Rudi",GDR,Men,volleyball,M,Silver
15650,Munich,1972,Volleyball,Volleyball,"TSCHARKE, Rainer",GDR,Men,volleyball,M,Silver
15651,Munich,1972,Volleyball,Volleyball,"WEBNER, Wolfgang",GDR,Men,volleyball,M,Silver
15652,Munich,1972,Volleyball,Volleyball,"WEISE, Wolfgang",GDR,Men,volleyball,M,Silver
15653,Munich,1972,Volleyball,Volleyball,"CHANG, Ok Rim",PRK,Women,volleyball,W,Bronze
15654,Munich,1972,Volleyball,Volleyball,"CHONG, Ok Jin",PRK,Women,volleyball,W,Bronze
15655,Munich,1972,Volleyball,Volleyball,"HWANG, Hye Suk",PRK,Women,volleyball,W,Bronze
15656,Munich,1972,Volleyball,Volleyball,"KANG, Ok Sun",PRK,Women,volleyball,W,Bronze
15658,Munich,1972,Volleyball,Volleyball,"KIM, Myong Suk",PRK,Women,volleyball,W,Bronze
15659,Munich,1972,Volleyball,Volleyball,"KIM, Su Dae",PRK,Women,volleyball,W,Bronze
15660,Munich,1972,Volleyball,Volleyball,"KIM, Un Ja",PRK,Women,volleyball,W,Bronze
15661,Munich,1972,Volleyball,Volleyball,"PAEK, Myong Suk",PRK,Women,volleyball,W,Bronze
15662,Munich,1972,Volleyball,Volleyball,"RI, Chun Ok",PRK,Women,volleyball,W,Bronze
15663,Munich,1972,Volleyball,Volleyball,"RYOM, Chun Ja",PRK,Women,volleyball,W,Bronze
15664,Munich,1972,Volleyball,Volleyball,"BOROZNA, Lyudmila",URS,Women,volleyball,W,Gold
15665,Munich,1972,Volleyball,Volleyball,"BULDAKOVA, Lyudmila",URS,Women,volleyball,W,Gold
15666,Munich,1972,Volleyball,Volleyball,"GALUSHKA-DUYUNOVA, Vera",URS,Women,volleyball,W,Gold
15667,Munich,1972,Volleyball,Volleyball,"GONOBOBLEVA, Tatyana",URS,Women,volleyball,W,Gold
15669,Munich,1972,Volleyball,Volleyball,"LEONTYEVA, Galina",URS,Women,volleyball,W,Gold
15670,Munich,1972,Volleyball,Volleyball,"PONYAEVA-TRETYAKOVA, Tatyana",URS,Women,volleyball,W,Gold
15671,Munich,1972,Volleyball,Volleyball,"RYSKAL, Inna",URS,Women,volleyball,W,Gold
15672,Munich,1972,Volleyball,Volleyball,"SALIKHOVA, Roza",URS,Women,volleyball,W,Gold
15673,Munich,1972,Volleyball,Volleyball,"SARYCHEVA, Tatyana",URS,Women,volleyball,W,Gold
15674,Munich,1972,Volleyball,Volleyball,"SMOLEEVA, Nina",URS,Women,volleyball,W,Gold
15675,Munich,1972,Volleyball,Volleyball,"TURINA, Lyubov",URS,Women,volleyball,W,Gold
